plot,abundance,species,specieslowbar,genus,family,species.relative,genus.relative
247,0.15,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
247,8,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
247,6,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
247,7,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
247,24,Sorghastrum nutans,Sorghastrum_nutans,Sorghastrum,Poaceae,,
247,2,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
248,2.6,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
248,3.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
248,0.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
248,8,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
248,0.4,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
248,18,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
248,0.4,Rudbeckia hirta,Rudbeckia_hirta,Rudbeckia,Asteraceae,,Echinacea
248,33,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
248,0.3,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
248,4.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
248,1.1,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
249,4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
249,1.9,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
249,2.8,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
249,0.15,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
249,1.4,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
249,8,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
249,0.1,Liatris aspera,Liatris_aspera,Liatris,Asteraceae,,
249,7,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
249,5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
249,2.7,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
250,0.9,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
250,2,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
250,11,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
250,1.3,Chondrosum gracile,Chondrosum_gracile,Chondrosum,Poaceae,,
250,1.7,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
250,2.2,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
250,4.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
250,16,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
250,5,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
250,0.1,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
250,2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
250,0.2,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
251,1.4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
251,0.5,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
251,0.3,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
251,9,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
251,1.9,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
251,2.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
251,34,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
251,21,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
251,0.3,Rudbeckia hirta,Rudbeckia_hirta,Rudbeckia,Asteraceae,,Echinacea
251,0.4,Tragopogon dubius,Tragopogon_dubius,Tragopogon,Asteraceae,,
251,1.1,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
252,3.9,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
252,0.3,Anemone cylindrica,Anemone_cylindrica,Anemone,Ranunculaceae,,
252,6,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
252,0.7,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
252,1.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
252,25,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
252,23,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
252,0.5,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
252,9.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
252,0.5,Sporobolus heterolepis,Sporobolus_heterolepis,Sporobolus,Poaceae,,
252,0.3,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
253,5,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
253,0.2,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
253,3.5,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
253,0.7,Asclepias tuberosa,Asclepias_tuberosa,Asclepias,Apocynaceae,,
253,11,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
253,1.1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
253,2.1,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
253,3,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
253,33,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
253,18,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
254,3.2,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
254,0.1,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
254,5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
254,0.8,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
254,1.8,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
254,23,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
254,4,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
254,0,Sporobolus heterolepis,Sporobolus_heterolepis,Sporobolus,Poaceae,,
255,2.5,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
255,0.7,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
255,3,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
255,0.3,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
255,0.4,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
255,1,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
255,8,Lepidium densiflorum,Lepidium_densiflorum,Lepidium,Brassicaceae,,
255,3,Panicum virgatum,Panicum_virgatum,Panicum,Poaceae,,
255,0.8,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
255,15,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
255,18,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
255,1.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
256,0.05,Achillea millefolium,Achillea_millefolium,Achillea,Asteraceae,,
256,2.1,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
256,1.7,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
256,1,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
256,2,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
256,0.2,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
256,2.3,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
256,0.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
256,21,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
256,2.8,Panicum virgatum,Panicum_virgatum,Panicum,Poaceae,,
256,0.7,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
256,16,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
256,4,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
256,2.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
256,1.3,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
256,11,Vicia villosa,Vicia_villosa,Vicia,Fabaceae,,
257,1.3,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
257,0.2,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
257,0.1,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
257,2,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
257,1.5,Bouteloua curtipendula,Bouteloua_curtipendula,Bouteloua,Poaceae,,
257,1.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
257,2.1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
257,1.3,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
257,13,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
257,11,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
257,1.2,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
257,0.5,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
258,0.6,Agastache foeniculum,Agastache_foeniculum,Agastache,Lamiaceae,,
258,1.6,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
258,2.8,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
258,19,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
258,0.3,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
258,1.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
258,30,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
258,13,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
258,0.7,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
258,2,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
259,0.5,Agastache foeniculum,Agastache_foeniculum,Agastache,Lamiaceae,,
259,3,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
259,0.2,Anemone cylindrica,Anemone_cylindrica,Anemone,Ranunculaceae,,
259,0.2,Boechera divaricarpa,Boechera_divaricarpa,Boechera,Brassicaceae,,
259,8,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
259,1.8,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
259,0.2,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
259,2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
259,24,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
259,0.2,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
259,18,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
259,2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
259,0.3,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
260,0.1,Ambrosia artemisiifolia,Ambrosia_artemisiifolia,Ambrosia,Asteraceae,,
260,2.8,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
260,0.8,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
260,3.7,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
260,2,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
260,0.5,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
260,0.2,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
260,2.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
260,24,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
260,0.2,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
260,16,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
260,1,Rudbeckia hirta,Rudbeckia_hirta,Rudbeckia,Asteraceae,,Echinacea
260,0.3,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
260,3.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
260,2.1,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
261,0.7,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
261,0.3,Anemone cylindrica,Anemone_cylindrica,Anemone,Ranunculaceae,,
261,0.4,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
261,1.3,Chondrosum gracile,Chondrosum_gracile,Chondrosum,Poaceae,,
261,6.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
261,1.1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
261,1,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
261,32,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
261,27,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
261,0.4,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
261,3.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
261,0.5,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
261,6,Vicia villosa,Vicia_villosa,Vicia,Fabaceae,,
262,2,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
262,2.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
262,0.6,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
262,0.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
262,3,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
262,12,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
262,2.5,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
262,11,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
262,2.7,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
262,6,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
262,2.1,Sorghastrum nutans,Sorghastrum_nutans,Sorghastrum,Poaceae,,
262,0.05,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
263,2.1,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
263,0.3,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
263,0.7,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
263,8,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
263,1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
263,1.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
263,18,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
263,0.7,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
263,0.4,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
263,19,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
263,3.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
263,0.2,Sporobolus heterolepis,Sporobolus_heterolepis,Sporobolus,Poaceae,,
263,0.6,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
264,0.7,Achillea millefolium,Achillea_millefolium,Achillea,Asteraceae,,
264,1.2,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
264,0.5,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
264,7.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
264,0.4,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
264,0.2,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
264,0.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
264,27,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
264,0.3,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
264,2.5,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
264,9,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
264,2.7,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
264,3.8,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
265,1,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
265,3.3,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
265,12,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
265,2.9,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
265,1.3,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
265,0.3,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
265,18,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
265,2,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
265,0,Sporobolus heterolepis,Sporobolus_heterolepis,Sporobolus,Poaceae,,
265,10,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
266,0.9,Achillea millefolium,Achillea_millefolium,Achillea,Asteraceae,,
266,0.7,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
266,3.1,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
266,17,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
266,0.6,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
266,0.3,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
266,27,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
266,1.4,Muhlenbergia racemosa,Muhlenbergia_racemosa,Muhlenbergia,Poaceae,,
266,6,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
267,0.7,Achillea millefolium,Achillea_millefolium,Achillea,Asteraceae,,
267,1.2,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
267,0.1,Anemone cylindrica,Anemone_cylindrica,Anemone,Ranunculaceae,,
267,4.5,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
267,0.9,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
267,15,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
267,2.7,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
267,1.8,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
267,17,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
267,0.2,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
267,0.3,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
267,5,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
267,1.6,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
268,2.4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
268,0.2,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
268,1.9,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
268,1,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
268,0.3,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
268,0.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
268,0.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
268,0.2,Koeleria macrantha,Koeleria_macrantha,Koeleria,Poaceae,,
268,33,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
268,0.5,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
268,0.2,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
268,15,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
268,0.5,Rudbeckia hirta,Rudbeckia_hirta,Rudbeckia,Asteraceae,,Echinacea
268,2.2,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
268,0.1,Verbascum thapsus,Verbascum_thapsus,Verbascum,Scrophulariaceae,,Verbascum
269,0.9,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
269,0.6,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
269,1,Symphyotrichum oolentangiense,Symphyotrichum_oolentangiense,Symphyotrichum,Asteraceae,,Symphyotrichum
269,0.8,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
269,1.2,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
269,0.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
269,28,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
269,30,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
269,3,Vicia villosa,Vicia_villosa,Vicia,Fabaceae,,
270,3.2,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
270,1.4,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
270,4,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
270,0.6,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
270,0.7,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
270,22,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
270,0.2,Liatris aspera,Liatris_aspera,Liatris,Asteraceae,,
270,13,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
270,0.7,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
270,2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
270,0.2,Tragopogon dubius,Tragopogon_dubius,Tragopogon,Asteraceae,,
271,3.7,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
271,0.3,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
271,5.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
271,0.4,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
271,0.9,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
271,11,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
271,0.4,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
271,26,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
271,1.1,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
271,0.3,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
271,0.2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
271,4,Vicia villosa,Vicia_villosa,Vicia,Fabaceae,,
272,0.6,Agastache foeniculum,Agastache_foeniculum,Agastache,Lamiaceae,,
272,2.6,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
272,0.41,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
272,1.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
272,1.1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
272,1.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
272,1.8,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
272,24,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
272,0.4,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
272,1.2,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
272,25,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
272,0.4,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
272,0.7,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
273,0.8,Elymus repens,Elymus_repens,Elymus,Poaceae,,
273,0.2,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
273,0.3,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
273,1,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
273,1.3,Bouteloua curtipendula,Bouteloua_curtipendula,Bouteloua,Poaceae,,
273,0.3,Bromus inermis,Bromus_inermis,Bromus,Poaceae,,
273,5.3,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
273,1.3,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
273,0.1,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
273,19,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
273,15,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
274,0.1,Ambrosia artemisiifolia,Ambrosia_artemisiifolia,Ambrosia,Asteraceae,,
274,1.2,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
274,1.4,Andropogon gerardii,Andropogon_gerardii,Andropogon,Poaceae,,
274,0.5,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
274,0.2,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
274,7,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
274,8,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
274,11,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
274,0.3,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
274,11,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
274,17,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
275,2,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
275,2.8,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
275,3.2,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
275,0.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
275,0.3,Physalis virginiana,Physalis_virginiana,Physalis,Solanaceae,,
275,0,Monarda fistulosa,Monarda_fistulosa,Monarda,Lamiaceae,,
